,y
83407,1715.6387765770962
37865,1635.4681462432384
166595,1673.0329125289477
28649,1662.153228316671
95961,1631.55151484282
15435,1631.7278077619733
155314,1598.7011326884783
158895,1660.4241190825107
86099,1635.8857814860764
107432,1750.55126734098
78436,1629.715754605378
123862,1683.6527792487466
60972,1647.974371097687
84362,1578.750905870903
83659,1637.7369258354938
132314,1648.5676888555938
100651,1632.3344928513998
34414,1676.0305910307936
109452,1636.2849959679952
42185,1623.1856569503552
46159,1597.3095952450935
144261,1598.471191538061
4200,1632.0479527994703
96533,1784.9115713742244
38571,1624.4587420643418
178277,1624.3718567055846
158662,1638.8159011741
71365,1758.2070700715667
156040,1685.1856458506008
83426,1650.3065212601966
34601,1667.7870339124734
72135,1632.3661568372386
178569,1700.184045308842
31453,1580.3296552470367
125751,1654.8246970808716
123443,1643.668823018705
1775,1681.28656349409
138798,1612.7740510570904
14025,1746.915868076299
12615,1651.2517812587216
81022,1622.583314507516
163718,1643.0721324246715
35206,1642.865953727454
69670,1614.8282445413188
143044,1645.898798668131
28884,1657.16638881498
104854,1662.440070740019
28492,1658.6546107899585
65489,1664.3942762588952
34888,1711.1019772848404
165442,1578.139240235011
191793,1628.7933000587425
149745,1604.0854032986297
66102,1635.435677601116
131450,1640.1810093697152
45259,1647.1967149407562
13726,1580.1029194513926
158160,1639.6989966480453
177762,1625.329946349323
136171,1624.0812518451974
123252,1579.4643302754905
4057,1670.360116476041
142371,1739.3446345745222
64345,1646.8823205849692
91892,1583.7185974169931
125003,1595.5410545263464
46672,1636.0217979555207
27135,1649.3155159770072
197643,1708.643727765672
6034,1639.968621568511
150541,1644.6658914152406
165672,1654.9580101830034
106312,1685.2237742912157
65400,1610.2016945578948
161543,1701.5627584133588
149964,1614.3213539537746
118686,1635.061394071726
74308,1640.791269829784
78055,1624.5708757697182
90226,1649.0536472170838
138908,1628.1877748435352
34017,1622.90086880501
91365,1603.6510022414393
7513,1658.5776262647958
53528,1756.6580909468094
20033,1562.9499349296211
177422,1662.9605903308695
8611,1695.8606464501968
101669,1625.1619312444795
76396,1701.6874903304722
170787,1616.3652220240997
81137,1611.5265248984929
18359,1652.7559071565424
146573,1720.1295444233397
186966,1650.0664043983888
195713,1592.3855711835154
185650,1608.7976592402129
196367,1732.4461350594902
38362,1661.534093844445
125992,1657.3564083888502
36272,1622.2957132449997
148792,1706.2339755207074
148331,1644.805437041729
25371,1644.2943982684253
106080,1589.2684205155629
89343,1595.3453003673624
25885,1639.9453473497033
78107,1605.986626681925
54523,1655.5362662024336
184079,1678.5098697422247
164855,1641.7657514554924
125577,1606.5130392399672
56990,1628.3241063577825
130991,1792.7101077744956
114694,1616.4060941767775
111235,1652.0622891121036
168753,1621.7258559907632
190569,1689.5754405850555
161806,1669.7669020055064
12720,1643.313229702848
183884,1642.1986264256684
68043,1721.4993822644171
20982,1644.3150627806972
40477,1631.1237420445302
178174,1638.2896200253113
97587,1660.5793525039946
96665,1666.7067556076345
28297,1660.120518273985
85687,1609.7630709516857
58069,1672.4837392709132
90522,1640.9290880476958
146652,1614.838528329607
121286,1619.3737696514586
129142,1643.7732486974369
6272,1570.961222116934
37622,1628.3348485798588
5401,1835.09553958706
62364,1639.746880371135
24710,1652.2126195671822
189901,1610.3032585401816
168643,1670.9027227957704
148121,1631.88476112368
197554,1645.8839631552628
54810,1664.8827162016762
144626,1671.842357686121
52027,1648.2343676736452
99277,1694.0884328721918
161007,1620.632936398733
126034,1622.3366648881274
76364,1641.8095621823643
150335,1630.8640762763705
131535,1705.077705403991
19260,1638.9424493391016
172743,1631.7979415743428
14341,1618.7763972549144
194964,1767.7307597379595
111415,1608.8136487201564
108950,1632.0174806978516
112449,1588.9782999911165
12247,1629.2113360326905
6057,1607.05250997324
139429,1678.0637607454546
166642,1603.2575047146456
113108,1648.0692462066745
14527,1716.9856450018292
82219,1809.5772977980505
132319,1633.1439275037058
103811,1610.3246094693386
163140,1784.8401858172465
131374,1674.7668405997233
59389,1579.2483214627775
77173,1739.0696740024173
58130,1638.4688099767673
42768,1651.564654285403
136922,1644.3322832515487
7113,1627.672565994137
180225,1625.0327424153666
157504,1635.4909025970542
64304,1648.3412054565697
110874,1616.0144688656594
293,1634.1100143419603
110899,1624.7646614456355
64512,1658.5972101582013
149879,1674.2296244848187
130581,1686.5837701866203
2641,1625.7359736960416
21997,1716.2513076616256
33446,1754.3244261838468
137130,1644.2883572330545
112414,1610.5589383143013
162874,1658.042632184124
146460,1717.0999243051172
20596,1620.8643471728208
7802,1635.2374269420295
134553,1666.6967366082424
54651,1645.0529615405935
97054,1615.2790918055632
138841,1661.7766509916432
80344,1652.6243309271204
125590,1673.9876250346358
92051,1601.517771831784
192868,1636.8132631200474
141784,1626.5944551636185
38458,1745.2102237260974
180625,1612.8161765539066
47905,1616.8221132234692
29506,1654.4321885424467
36662,1612.8423198671592
164211,1619.3647086815138
163450,1598.447164009924
28711,1616.645296893024
4962,1615.9125348071348
155874,1644.54922639484
194664,1618.83874782363
165335,1600.7533341198994
109325,1720.0772363101346
96346,1719.061422017338
128940,1658.4900962811578
118280,1629.2919578617864
167078,1661.287722750306
47967,1596.3880685655893
180367,1619.827436660595
62583,1725.5640194807902
186987,1637.5236082235058
50789,1615.8082515291048
160145,1711.4002135471756
191612,1604.5297651518758
79213,1637.8830437307693
44027,1623.036525521948
142432,1767.1641746989424
87271,1626.46825173665
185469,1624.6952414761554
5716,1615.9838578859792
169606,1615.5540790732932
136574,1685.4283133384972
8278,1646.403767087353
28124,1566.5916314210324
147099,1636.8571073113894
107952,1600.6834851236003
13751,1640.0056973778333
183079,1593.8288505781884
182177,1638.552472690565
91487,1644.2055928564355
38526,1608.5368683043298
43693,1689.591731645072
60471,1612.6400764931086
132009,1649.3398349592449
164946,1622.6886257667709
170156,1794.418057195281
116036,1693.1125739594738
9103,1627.0832691208766
20841,1591.014205172952
102153,1687.6907295250403
37862,1622.1934442444544
16231,1748.6364689727604
83877,1666.1939664634374
110600,1690.7153779122543
178591,1662.191754090771
96682,1732.42431335151
87207,1708.071559373726
132994,1589.9490054073117
2643,1692.4585155365933
191452,1639.8470957205811
38813,1630.7698307180465
155713,1614.9218579718768
32934,1630.1662635311754
104757,1618.4960987482057
123466,1621.71908837902
67910,1714.0453610172494
99211,1638.9371560436766
15989,1649.6999167810343
8313,1624.4532582886218
33424,1657.154000108449
49010,1625.0581703996752
145814,1642.694714356187
194615,1631.8698276486675
191957,1767.5462787210324
27290,1668.1777856744918
53746,1636.1476247999008
128690,1637.732270412726
33089,1657.608857611511
168937,1637.7010686497292
162768,1599.7342403322348
181242,1683.344355408799
13386,1753.2393474028977
5793,1590.708209856946
114128,1625.6967054935276
95306,1668.9029915467058
144362,1615.4820688179238
196373,1641.3891004280044
173492,1613.3901804645036
150179,1669.0546941464247
58619,1640.37920498653
76111,1598.1338118824476
111391,1619.8845045409964
169488,1660.6386063353184
160407,1633.544404568143
187573,1604.9330147299097
196072,1683.354529965714
58797,1665.1879938288416
143422,1734.8292221099996
134541,1657.9290721795528
102840,1694.7100877042403
157946,1663.967652696052
7686,1684.4186233759087
122577,1611.2113936509074
48817,1593.4580742163248
193416,1635.0683438959095
33603,1739.7572236398505
61440,1623.2397936368316
105671,1621.4433478725384
10638,1758.9063315719195
12588,1664.3827176278255
63428,1628.5778538048723
97345,1597.6155714506217
13814,1731.4164919550176
137059,1667.1550685849677
101064,1633.9419387958703
141200,1631.4370119409866
88945,1669.560734599821
96040,1692.565792252103
43330,1676.7623022042726
126092,1852.1009118525635
23733,1637.6660495669946
89858,1656.4527125045022
24016,1650.2978513884389
190013,1659.4422560800667
31543,1674.543328406189
69433,1666.509423325056
8528,1779.6255757882832
175846,1604.753567589887
161973,1617.141491471993
168846,1602.4071953105984
35234,1663.4976386653257
33545,1679.0039830724115
64460,1626.3209073805804
20110,1667.360597353205
2555,1631.7354696235304
12139,1634.1556589932964
185707,1670.7718228924136
108513,1638.6366487854411
44877,1645.1731130670423
38240,1594.5162016156455
98483,1612.9490968933762
112389,1614.4212008449908
64735,1617.0746875691243
115936,1597.3052078227868
100769,1657.2399508049668
29103,1585.2471467186954
69565,1627.5288204210442
34676,1612.9009970261643
65022,1656.5902742497267
15155,1676.259605624986
196532,1611.3441147204558
117689,1633.3231835498284
22369,1665.5205989654503
167621,1703.8388885139495
90764,1616.725599087122
23961,1777.3343951044535
151077,1651.323277983036
193594,1628.589120396986
36653,1642.3692402865986
103973,1789.5493873942148
95446,1680.61016855354
167090,1658.703626357668
161169,1606.633972177279
11747,1663.7140170406851
189895,1668.296413780719
116916,1644.5997338853228
138206,1658.917339347437
165327,1640.210975802322
148889,1627.7145285168006
186954,1680.0576860980848
153748,1640.6701624529303
194658,1615.073285748182
187436,1630.5332821021632
127727,1656.2345356318126
87777,1671.07743512629
123010,1677.364584790125
78545,1619.9798420488737
119757,1670.9932329420633
52313,1646.543955925652
143420,1710.6012862600037
134495,1655.674528176108
145482,1612.1194042934794
50896,1609.3505324505163
197057,1674.8261763525772
55271,1607.1760322146893
156402,1673.1412156203485
97400,1620.494909946149
109245,1692.728311533471
77669,1639.589275534633
115176,1625.0398728650316
135325,1656.7004129627633
154241,1708.597187162782
7138,1745.146219846385
125268,1623.6554032135637
24643,1622.6300191412577
80280,1642.4837068822876
156615,1610.2881992649616
198166,1658.058775724422
128066,1749.4087235913355
176186,1626.6540908556003
45906,1609.509707838596
136581,1634.498379909976
137324,1725.3465544230214
9994,1652.7670770220025
52376,1616.7291346327736
81966,1640.7355874785158
195640,1809.8275880764277
36446,1752.8306421114478
6571,1609.9609155008488
35164,1644.679787233244
151164,1626.9369476391632
166252,1714.758907280078
48445,1613.7672408562114
53404,1595.6205807221738
159921,1639.2195412547132
189687,1638.20239477015
35095,1622.2952351003903
34975,1708.6337560627485
52326,1772.0726716319575
35725,1628.6886681752158
135737,1628.2586924080967
155907,1664.3825366845658
86751,1643.5551865588736
114436,1585.1918436266849
1444,1659.2524079403602
98220,1669.6529931825264
140394,1616.183809521702
182936,1662.0028634108548
199078,1607.8071994969305
152778,1645.3967580520446
175557,1614.2326088519171
110150,1656.1259544125994
155528,1640.4573114972577
182502,1670.953274475066
187796,1599.053978739414
35942,1629.171606253528
146176,1661.2449902775663
175223,1625.422706737431
90428,1641.4702480536043
104741,1762.795205355006
52567,1643.9160275976178
29120,1643.3369001743802
127887,1617.3900652480145
114186,1621.5053400404036
182007,1655.2220125364076
163470,1687.8247795292611
68758,1633.7970276061744
116224,1632.722321241672
10491,1604.2307661604511
199484,1618.9768109884603
123665,1646.3624119391698
20406,1695.1900662007004
57128,1671.7582514933235
18758,1696.6343151227147
72298,1615.315261436003
20321,1621.8789589052349
125581,1608.2717346287488
199089,1583.3021330175818
84651,1617.8150196831623
160420,1647.7041265742885
144698,1631.7963207938794
13620,1639.974387543856
129204,1684.1076463711777
29543,1661.0645509163653
134866,1599.8216701907388
125485,1703.8510871112808
138387,1640.5786311173574
154988,1624.5468857921014
16294,1616.524152743643
171203,1569.7537126506463
146653,1845.144942619944
4338,1890.5845342546552
177321,1645.647738257186
2806,1640.0927169871195
37273,1602.9252151847247
190728,1603.8571336551593
163398,1646.1049569727495
70787,1589.764883711243
103397,1745.9076443129347
35445,1690.5201991242334
40752,1644.126833604931
114055,1725.453755997817
33296,1659.981173713018
79150,1695.743022656714
132266,1598.888825426421
142814,1659.6145634367451
40679,1627.8355453776153
172309,1664.523178439469
99576,1648.6137572994735
87177,1627.0159937824208
57937,1751.5266836419648
165251,1589.889064154985
125471,1610.4726744227191
69733,1595.250346228455
193882,1601.2584356221744
40204,1729.713385653767
99753,1624.1514679468066
24501,1633.2324940362182
194106,1698.4118591715724
185812,1649.431538586372
90689,1635.5552717194253
89333,1631.9199411678
136633,1629.6892845312425
80166,1709.451634985399
73314,1703.8546948553012
193025,1644.5606162006934
51017,1621.4084023416349
183077,1611.7161967894838
179729,1589.3890820330685
123867,1618.866156641877
53502,1788.9647988741146
36804,1738.147446188539
169219,1679.082557203327
45281,1694.0059223958094
108193,1586.9015693491085
40398,1654.936229554529
13077,1618.03252746558
93312,1637.3540359019808
184490,1667.8682532745288
67465,1605.9033454363607
31310,1661.094342287896
76738,1634.2167914090785
166933,1688.261120572433
79908,1600.59355240296
70088,1637.248183930123
